"","rowid","ARU.ID","ARU.Name","Date","Hour","Minute","Second","Species","Confidence","File","Week","Weight","True.Positive","Real.ID"
"1781",1781,67000,"UF3-9",20240530,7,4,18,"Worm-eating Warbler",0.211231127381325,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240530_070400.wav",22,0.1,NA,NA
"1782",1782,67000,"UF3-9",20240524,7,0,6,"Worm-eating Warbler",0.20296935737133,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240524_070000.wav",21,0.1,NA,NA
"1783",1783,67004,"UF2-12",20240530,7,1,12,"Worm-eating Warbler",0.267665803432465,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240530_070100.wav",22,0.2,NA,NA
"1784",1784,67002,"UF3-4",20240525,6,4,12,"Worm-eating Warbler",0.546010136604309,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240525_060400.wav",21,0.7,NA,NA
"1785",1785,67002,"UF3-4",20240601,6,1,15,"Worm-eating Warbler",0.284327358007431,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240601_060100.wav",22,0.2,NA,NA
"1786",1786,67002,"UF3-4",20240523,6,0,54,"Worm-eating Warbler",0.352298945188522,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_060000.wav",21,0.2,NA,NA
"1787",1787,67006,"UF2-6",20240522,6,4,51,"Worm-eating Warbler",0.428854376077652,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240522_060400.wav",21,0.2,NA,NA
"1788",1788,67006,"UF2-6",20240522,6,1,57,"Worm-eating Warbler",0.306799501180649,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240522_060100.wav",21,0.2,NA,NA
"1789",1789,67000,"UF3-9",20240610,8,3,54,"Worm-eating Warbler",0.293508857488632,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240610_080300.wav",24,0.2,NA,NA
"1790",1790,67000,"UF3-9",20240522,7,1,3,"Worm-eating Warbler",0.541169941425323,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240522_070100.wav",21,0.7,NA,NA
"1791",1791,67003,"UF2-1",20240602,7,4,48,"Worm-eating Warbler",0.56662917137146,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240602_070400.wav",22,0.7,NA,NA
"1792",1792,67006,"UF2-6",20240521,6,2,51,"Worm-eating Warbler",0.310881316661835,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240521_060200.wav",21,0.2,NA,NA
"1793",1793,67003,"UF2-1",20240524,7,2,39,"Worm-eating Warbler",0.23635458946228,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240524_070200.wav",21,0.1,NA,NA
"1794",1794,67001,"UF3-7",20240623,8,0,36,"Worm-eating Warbler",0.231490358710289,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240623_080000.wav",25,0.1,NA,NA
"1795",1795,67002,"UF3-4",20240602,6,3,45,"Worm-eating Warbler",0.256610572338104,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240602_060300.wav",22,0.2,NA,NA
"1796",1796,67006,"UF2-6",20240613,8,1,18,"Worm-eating Warbler",0.596928298473358,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240613_080100.wav",24,0.7,NA,NA
"1797",1797,66999,"UF3-2",20240523,6,0,51,"Worm-eating Warbler",0.232894510030746,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_060000.wav",21,0.1,NA,NA
"1798",1798,67000,"UF3-9",20240522,8,3,12,"Worm-eating Warbler",0.213883101940155,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240522_080300.wav",21,0.1,NA,NA
"1799",1799,67004,"UF2-12",20240521,7,2,39,"Worm-eating Warbler",0.321226596832275,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240521_070200.wav",21,0.2,NA,NA
"1800",1800,67004,"UF2-12",20240612,6,3,27,"Worm-eating Warbler",0.252405822277069,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240612_060300.wav",24,0.2,NA,NA
"1801",1801,66998,"UF3-1",20240603,8,0,18,"Yellow-billed Cuckoo",0.623194515705109,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_080000.wav",23,0.7,NA,NA
"1802",1802,67002,"UF3-4",20240610,6,3,36,"Yellow-billed Cuckoo",0.855480909347534,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060300.wav",24,0.7,NA,NA
"1803",1803,67005,"UF2-4",20240530,6,2,24,"Yellow-billed Cuckoo",0.932973682880402,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060200.wav",22,0.7,NA,NA
"1804",1804,66998,"UF3-1",20240526,8,2,39,"Yellow-billed Cuckoo",0.981518626213074,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240526_080200.wav",21,0.7,NA,NA
"1805",1805,66998,"UF3-1",20240603,8,3,36,"Yellow-billed Cuckoo",0.236342683434486,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_080300.wav",23,0.1,NA,NA
"1806",1806,66998,"UF3-1",20240603,6,1,54,"Yellow-billed Cuckoo",0.876347780227661,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_060100.wav",23,0.7,NA,NA
"1807",1807,67007,"UF2-9",20240609,8,4,9,"Yellow-billed Cuckoo",0.323038876056671,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240609_080400.wav",23,0.2,NA,NA
"1808",1808,67002,"UF3-4",20240519,7,0,33,"Yellow-billed Cuckoo",0.847539782524109,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240519_070000.wav",20,0.7,NA,NA
"1809",1809,66998,"UF3-1",20240609,6,0,12,"Yellow-billed Cuckoo",0.996289014816284,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240609_060000.wav",23,0.7,NA,NA
"1810",1810,67005,"UF2-4",20240612,8,4,0,"Yellow-billed Cuckoo",0.683158099651337,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240612_080400.wav",24,0.7,NA,NA
"1811",1811,67005,"UF2-4",20240530,6,1,39,"Yellow-billed Cuckoo",0.787673950195312,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060100.wav",22,0.7,NA,NA
"1812",1812,67004,"UF2-12",20240607,7,0,0,"Yellow-billed Cuckoo",0.599852561950684,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_070000.wav",23,0.7,NA,NA
"1813",1813,67004,"UF2-12",20240602,7,1,42,"Yellow-billed Cuckoo",0.765677511692047,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240602_070100.wav",22,0.7,NA,NA
"1814",1814,67000,"UF3-9",20240613,6,2,0,"Yellow-billed Cuckoo",0.257862567901611,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240613_060200.wav",24,0.2,NA,NA
"1815",1815,67004,"UF2-12",20240518,6,3,51,"Yellow-billed Cuckoo",0.739530622959137,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240518_060300.wav",20,0.7,NA,NA
"1816",1816,67004,"UF2-12",20240603,7,4,24,"Yellow-billed Cuckoo",0.667975962162018,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_070400.wav",23,0.7,NA,NA
"1817",1817,66998,"UF3-1",20240609,8,4,57,"Yellow-billed Cuckoo",0.741516172885895,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240609_080400.wav",23,0.7,NA,NA
"1818",1818,67007,"UF2-9",20240603,7,1,27,"Yellow-billed Cuckoo",0.970620512962341,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_070100.wav",23,0.7,NA,NA
"1819",1819,67004,"UF2-12",20240607,7,1,0,"Yellow-billed Cuckoo",0.96290510892868,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_070100.wav",23,0.7,NA,NA
"1820",1820,66998,"UF3-1",20240608,7,0,27,"Yellow-billed Cuckoo",0.967969655990601,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240608_070000.wav",23,0.7,NA,NA
"1821",1821,67002,"UF3-4",20240610,6,2,39,"Yellow-billed Cuckoo",0.949778258800507,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060200.wav",24,0.7,NA,NA
"1822",1822,67005,"UF2-4",20240601,8,3,48,"Yellow-billed Cuckoo",0.825136125087738,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240601_080300.wav",22,0.7,NA,NA
"1823",1823,67002,"UF3-4",20240610,6,3,0,"Yellow-billed Cuckoo",0.769611775875092,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060300.wav",24,0.7,NA,NA
"1824",1824,67005,"UF2-4",20240530,6,3,24,"Yellow-billed Cuckoo",0.425008982419968,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060300.wav",22,0.2,NA,NA
"1825",1825,66999,"UF3-2",20240525,8,0,48,"Yellow-billed Cuckoo",0.79136323928833,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240525_080000.wav",21,0.7,NA,NA
"1826",1826,67002,"UF3-4",20240610,6,3,15,"Yellow-billed Cuckoo",0.984675049781799,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060300.wav",24,0.7,NA,NA
"1827",1827,66998,"UF3-1",20240609,8,4,51,"Yellow-billed Cuckoo",0.871281266212463,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240609_080400.wav",23,0.7,NA,NA
"1828",1828,67000,"UF3-9",20240613,6,3,6,"Yellow-billed Cuckoo",0.26316237449646,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240613_060300.wav",24,0.2,NA,NA
"1829",1829,67007,"UF2-9",20240610,7,4,12,"Yellow-billed Cuckoo",0.726678371429443,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_070400.wav",24,0.7,NA,NA
"1830",1830,66998,"UF3-1",20240528,8,1,12,"Yellow-billed Cuckoo",0.995908737182617,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240528_080100.wav",22,0.7,NA,NA
"1831",1831,67005,"UF2-4",20240526,6,3,57,"Yellow-billed Cuckoo",0.473335653543472,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240526_060300.wav",21,0.2,NA,NA
"1832",1832,67002,"UF3-4",20240530,7,0,51,"Yellow-billed Cuckoo",0.275739192962646,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_070000.wav",22,0.2,NA,NA
"1833",1833,67002,"UF3-4",20240519,7,1,21,"Yellow-billed Cuckoo",0.990780889987946,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240519_070100.wav",20,0.7,NA,NA
"1834",1834,67005,"UF2-4",20240607,6,3,3,"Yellow-billed Cuckoo",0.413549572229385,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_060300.wav",23,0.2,NA,NA
"1835",1835,66998,"UF3-1",20240528,8,4,39,"Yellow-billed Cuckoo",0.99622631072998,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240528_080400.wav",22,0.7,NA,NA
"1836",1836,67002,"UF3-4",20240610,6,4,12,"Yellow-billed Cuckoo",0.94888037443161,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060400.wav",24,0.7,NA,NA
"1837",1837,67004,"UF2-12",20240518,6,3,21,"Yellow-billed Cuckoo",0.998215436935425,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240518_060300.wav",20,0.7,NA,NA
"1838",1838,66998,"UF3-1",20240609,6,0,6,"Yellow-billed Cuckoo",0.989944577217102,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240609_060000.wav",23,0.7,NA,NA
"1839",1839,67007,"UF2-9",20240603,7,1,24,"Yellow-billed Cuckoo",0.993921518325806,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_070100.wav",23,0.7,NA,NA
"1840",1840,67003,"UF2-1",20240518,6,2,3,"Yellow-billed Cuckoo",0.385980278253555,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240518_060200.wav",20,0.2,NA,NA
"1841",1841,67002,"UF3-4",20240519,7,0,9,"Yellow-billed Cuckoo",0.991773068904877,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240519_070000.wav",20,0.7,NA,NA
"1842",1842,67000,"UF3-9",20240601,7,2,45,"Yellow-billed Cuckoo",0.919892251491547,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240601_070200.wav",22,0.7,NA,NA
"1843",1843,67004,"UF2-12",20240607,7,4,27,"Yellow-billed Cuckoo",0.787684321403503,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_070400.wav",23,0.7,NA,NA
"1844",1844,67004,"UF2-12",20240518,6,2,54,"Yellow-billed Cuckoo",0.463597357273102,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240518_060200.wav",20,0.2,NA,NA
"1845",1845,66998,"UF3-1",20240603,8,3,24,"Yellow-billed Cuckoo",0.986905038356781,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_080300.wav",23,0.7,NA,NA
"1846",1846,66998,"UF3-1",20240608,7,3,30,"Yellow-billed Cuckoo",0.251061946153641,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240608_070300.wav",23,0.2,NA,NA
"1847",1847,67000,"UF3-9",20240613,6,1,3,"Yellow-billed Cuckoo",0.970533549785614,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240613_060100.wav",24,0.7,NA,NA
"1848",1848,67004,"UF2-12",20240601,8,2,45,"Yellow-billed Cuckoo",0.697480916976929,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240601_080200.wav",22,0.7,NA,NA
"1849",1849,67000,"UF3-9",20240605,7,4,51,"Yellow-billed Cuckoo",0.25133690237999,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240605_070400.wav",23,0.2,NA,NA
"1850",1850,67004,"UF2-12",20240518,6,3,42,"Yellow-billed Cuckoo",0.671578586101532,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240518_060300.wav",20,0.7,NA,NA
"1851",1851,67007,"UF2-9",20240603,7,1,27,"Yellow-billed Cuckoo",0.970620512962341,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_070100.wav",23,0.7,NA,NA
"1852",1852,67007,"UF2-9",20240528,7,0,0,"Yellow-billed Cuckoo",0.329819440841675,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240528_070000.wav",22,0.2,NA,NA
"1853",1853,67003,"UF2-1",20240519,6,4,24,"Yellow-billed Cuckoo",0.578506588935852,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240519_060400.wav",20,0.7,NA,NA
"1854",1854,67005,"UF2-4",20240530,6,0,42,"Yellow-billed Cuckoo",0.767628967761993,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060000.wav",22,0.7,NA,NA
"1855",1855,67004,"UF2-12",20240521,6,1,6,"Yellow-billed Cuckoo",0.766687393188477,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240521_060100.wav",21,0.7,NA,NA
"1856",1856,66998,"UF3-1",20240609,6,3,15,"Yellow-billed Cuckoo",0.915102481842041,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240609_060300.wav",23,0.7,NA,NA
"1857",1857,67003,"UF2-1",20240607,6,3,9,"Yellow-billed Cuckoo",0.260038137435913,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_060300.wav",23,0.2,NA,NA
"1858",1858,66998,"UF3-1",20240603,8,3,6,"Yellow-billed Cuckoo",0.711476504802704,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_080300.wav",23,0.7,NA,NA
"1859",1859,66998,"UF3-1",20240603,6,2,27,"Yellow-billed Cuckoo",0.979952037334442,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_060200.wav",23,0.7,NA,NA
"1860",1860,67005,"UF2-4",20240611,8,0,30,"Yellow-billed Cuckoo",0.514000654220581,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240611_080000.wav",24,0.7,NA,NA
"1861",1861,67003,"UF2-1",20240601,6,0,57,"Yellow-billed Cuckoo",0.303512632846832,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240601_060000.wav",22,0.2,NA,NA
"1862",1862,67004,"UF2-12",20240607,7,1,21,"Yellow-billed Cuckoo",0.954361855983734,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_070100.wav",23,0.7,NA,NA
"1863",1863,67003,"UF2-1",20240604,8,4,36,"Yellow-billed Cuckoo",0.648852705955505,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240604_080400.wav",23,0.7,NA,NA
"1864",1864,67002,"UF3-4",20240610,6,2,21,"Yellow-billed Cuckoo",0.900639176368713,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060200.wav",24,0.7,NA,NA
"1865",1865,67004,"UF2-12",20240519,7,1,45,"Yellow-billed Cuckoo",0.956717789173126,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240519_070100.wav",20,0.7,NA,NA
"1866",1866,67005,"UF2-4",20240607,7,4,21,"Yellow-billed Cuckoo",0.853838384151459,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_070400.wav",23,0.7,NA,NA
"1867",1867,67005,"UF2-4",20240530,6,2,0,"Yellow-billed Cuckoo",0.539057552814484,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060200.wav",22,0.7,NA,NA
"1868",1868,67005,"UF2-4",20240530,6,3,12,"Yellow-billed Cuckoo",0.379096150398254,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060300.wav",22,0.2,NA,NA
"1869",1869,67006,"UF2-6",20240607,8,1,36,"Yellow-billed Cuckoo",0.872872471809387,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_080100.wav",23,0.7,NA,NA
"1870",1870,67005,"UF2-4",20240530,6,0,45,"Yellow-billed Cuckoo",0.684583783149719,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060000.wav",22,0.7,NA,NA
"1871",1871,67003,"UF2-1",20240525,6,3,6,"Yellow-billed Cuckoo",0.915055751800537,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240525_060300.wav",21,0.7,NA,NA
"1872",1872,67000,"UF3-9",20240607,6,4,27,"Yellow-billed Cuckoo",0.700599133968353,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_060400.wav",23,0.7,NA,NA
"1873",1873,66998,"UF3-1",20240603,8,3,9,"Yellow-billed Cuckoo",0.621768176555634,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_080300.wav",23,0.7,NA,NA
"1874",1874,67004,"UF2-12",20240531,8,3,3,"Yellow-billed Cuckoo",0.627727150917053,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240531_080300.wav",22,0.7,NA,NA
"1875",1875,67002,"UF3-4",20240603,6,1,45,"Yellow-billed Cuckoo",0.392273604869843,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_060100.wav",23,0.2,NA,NA
"1876",1876,67002,"UF3-4",20240610,6,2,3,"Yellow-billed Cuckoo",0.561452567577362,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060200.wav",24,0.7,NA,NA
"1877",1877,67002,"UF3-4",20240526,7,1,0,"Yellow-billed Cuckoo",0.563298940658569,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240526_070100.wav",21,0.7,NA,NA
"1878",1878,66998,"UF3-1",20240528,8,4,33,"Yellow-billed Cuckoo",0.987130463123322,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240528_080400.wav",22,0.7,NA,NA
"1879",1879,67003,"UF2-1",20240525,7,1,30,"Yellow-billed Cuckoo",0.3346346616745,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240525_070100.wav",21,0.2,NA,NA
"1880",1880,67000,"UF3-9",20240603,8,2,24,"Yellow-billed Cuckoo",0.879609227180481,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_080200.wav",23,0.7,NA,NA
"1881",1881,66998,"UF3-1",20240609,6,0,45,"Yellow-billed Cuckoo",0.715400278568268,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240609_060000.wav",23,0.7,NA,NA
"1882",1882,67007,"UF2-9",20240527,8,0,6,"Yellow-billed Cuckoo",0.371444851160049,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240527_080000.wav",22,0.2,NA,NA
"1883",1883,67004,"UF2-12",20240518,6,3,39,"Yellow-billed Cuckoo",0.991800487041473,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240518_060300.wav",20,0.7,NA,NA
"1884",1884,67002,"UF3-4",20240610,6,2,57,"Yellow-billed Cuckoo",0.811816692352295,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060200.wav",24,0.7,NA,NA
"1885",1885,67005,"UF2-4",20240530,6,4,15,"Yellow-billed Cuckoo",0.507269561290741,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060400.wav",22,0.7,NA,NA
"1886",1886,67002,"UF3-4",20240610,6,3,12,"Yellow-billed Cuckoo",0.28891795873642,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060300.wav",24,0.2,NA,NA
"1887",1887,67007,"UF2-9",20240524,6,3,15,"Yellow-billed Cuckoo",0.962235152721405,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240524_060300.wav",21,0.7,NA,NA
"1888",1888,67003,"UF2-1",20240603,8,4,12,"Yellow-billed Cuckoo",0.512750029563904,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_080400.wav",23,0.7,NA,NA
"1889",1889,67002,"UF3-4",20240610,6,1,39,"Yellow-billed Cuckoo",0.905423641204834,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060100.wav",24,0.7,NA,NA
"1890",1890,66998,"UF3-1",20240608,7,0,21,"Yellow-billed Cuckoo",0.365756452083588,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240608_070000.wav",23,0.2,NA,NA
"1891",1891,67005,"UF2-4",20240530,6,1,57,"Yellow-billed Cuckoo",0.667683959007263,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060100.wav",22,0.7,NA,NA
"1892",1892,67004,"UF2-12",20240607,7,1,12,"Yellow-billed Cuckoo",0.60282427072525,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240607_070100.wav",23,0.7,NA,NA
"1893",1893,67002,"UF3-4",20240519,7,1,3,"Yellow-billed Cuckoo",0.97789192199707,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240519_070100.wav",20,0.7,NA,NA
"1894",1894,67002,"UF3-4",20240610,6,4,9,"Yellow-billed Cuckoo",0.77515971660614,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240610_060400.wav",24,0.7,NA,NA
"1895",1895,67000,"UF3-9",20240603,8,2,21,"Yellow-billed Cuckoo",0.73982959985733,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240603_080200.wav",23,0.7,NA,NA
"1896",1896,67005,"UF2-4",20240530,6,1,51,"Yellow-billed Cuckoo",0.99637907743454,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240530_060100.wav",22,0.7,NA,NA
"1897",1897,67000,"UF3-9",20240613,6,4,27,"Yellow-billed Cuckoo",0.884392321109772,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Yellow_billed_Cuckoo\20240613_060400.wav",24,0.7,NA,NA
